MMWR_Week,Week_Start,Week_End,ZIP_Code,ILI_Activity_Level,RECORD_ID,ZIP_Code_Location
50,12/10/2023,12/16/2023,60619,10,2023-50-60619,POINT (-87.60569 41.744737)
4,01/22/2023,01/28/2023,60630,1,2023-04-60630,POINT (-87.759611 41.971261)
45,11/06/2022,11/12/2022,60651,10,2022-45-60651,POINT (-87.741017 41.901964)
50,12/11/2022,12/17/2022,60628,10,2022-50-60628,POINT (-87.621537 41.694192)
18,04/26/2020,05/02/2020,60707,1,2020-18-60707,POINT (-87.808283 41.921777)
5,01/31/2021,02/06/2021,60643,1,2021-05-60643,POINT (-87.662381 41.700445)
35,08/27/2023,09/02/2023,60622,1,2023-35-60622,POINT (-87.681818 41.902762)
11,03/12/2023,03/18/2023,60827,10,2023-11-60827,POINT (-87.633087 41.650765)
24,06/11/2023,06/17/2023,60601,1,2023-24-60601,POINT (-87.622844 41.886262)
23,06/06/2021,06/12/2021,60623,1,2021-23-60623,POINT (-87.717446 41.850321)
7,02/14/2021,02/20/2021,60622,1,2021-07-60622,POINT (-87.681818 41.902762)
48,11/27/2022,12/03/2022,60603,10,2022-48-60603,POINT (-87.625473 41.880112)
48,11/27/2022,12/03/2022,60659,10,2022-48-60659,POINT (-87.703266 41.990803)
49,12/04/2022,12/10/2022,60603,1,2022-49-60603,POINT (-87.625473 41.880112)
49,12/04/2022,12/10/2022,60604,1,2022-49-60604,POINT (-87.629029 41.878153)
49,12/04/2022,12/10/2022,60634,10,2022-49-60634,POINT (-87.797373 41.944967)
50,12/11/2022,12/17/2022,60615,10,2022-50-60615,POINT (-87.602725 41.801993)
50,12/11/2022,12/17/2022,60634,10,2022-50-60634,POINT (-87.797373 41.944967)
50,12/11/2022,12/17/2022,60654,4,2022-50-60654,POINT (-87.636354 41.892485)
51,12/18/2022,12/24/2022,60603,10,2022-51-60603,POINT (-87.625473 41.880112)
51,12/18/2022,12/24/2022,60615,10,2022-51-60615,POINT (-87.602725 41.801993)
51,12/18/2022,12/24/2022,60634,10,2022-51-60634,POINT (-87.797373 41.944967)
51,12/18/2022,12/24/2022,60654,1,2022-51-60654,POINT (-87.636354 41.892485)
52,12/25/2022,12/31/2022,60603,1,2022-52-60603,POINT (-87.625473 41.880112)
52,12/25/2022,12/31/2022,60615,10,2022-52-60615,POINT (-87.602725 41.801993)
52,12/25/2022,12/31/2022,60634,8,2022-52-60634,POINT (-87.797373 41.944967)
52,12/25/2022,12/31/2022,60659,10,2022-52-60659,POINT (-87.703266 41.990803)
1,01/01/2023,01/07/2023,60634,1,2023-01-60634,POINT (-87.797373 41.944967)
1,01/01/2023,01/07/2023,60654,4,2023-01-60654,POINT (-87.636354 41.892485)
2,01/08/2023,01/14/2023,60603,1,2023-02-60603,POINT (-87.625473 41.880112)
2,01/08/2023,01/14/2023,60604,10,2023-02-60604,POINT (-87.629029 41.878153)
2,01/08/2023,01/14/2023,60615,3,2023-02-60615,POINT (-87.602725 41.801993)
3,01/15/2023,01/21/2023,60603,1,2023-03-60603,POINT (-87.625473 41.880112)
3,01/15/2023,01/21/2023,60615,1,2023-03-60615,POINT (-87.602725 41.801993)
3,01/15/2023,01/21/2023,60634,1,2023-03-60634,POINT (-87.797373 41.944967)
3,01/15/2023,01/21/2023,60654,1,2023-03-60654,POINT (-87.636354 41.892485)
3,01/15/2023,01/21/2023,60659,3,2023-03-60659,POINT (-87.703266 41.990803)
4,01/22/2023,01/28/2023,60659,10,2023-04-60659,POINT (-87.703266 41.990803)
5,01/29/2023,02/04/2023,60604,1,2023-05-60604,POINT (-87.629029 41.878153)
5,01/29/2023,02/04/2023,60634,1,2023-05-60634,POINT (-87.797373 41.944967)
5,01/29/2023,02/04/2023,60654,1,2023-05-60654,POINT (-87.636354 41.892485)
5,01/29/2023,02/04/2023,60659,7,2023-05-60659,POINT (-87.703266 41.990803)
6,02/05/2023,02/11/2023,60604,1,2023-06-60604,POINT (-87.629029 41.878153)
6,02/05/2023,02/11/2023,60654,1,2023-06-60654,POINT (-87.636354 41.892485)
6,02/05/2023,02/11/2023,60659,5,2023-06-60659,POINT (-87.703266 41.990803)
7,02/12/2023,02/18/2023,60654,4,2023-07-60654,POINT (-87.636354 41.892485)
8,02/19/2023,02/25/2023,60615,5,2023-08-60615,POINT (-87.602725 41.801993)
8,02/19/2023,02/25/2023,60659,2,2023-08-60659,POINT (-87.703266 41.990803)
9,02/26/2023,03/04/2023,60615,4,2023-09-60615,POINT (-87.602725 41.801993)
9,02/26/2023,03/04/2023,60659,8,2023-09-60659,POINT (-87.703266 41.990803)
10,03/05/2023,03/11/2023,60603,1,2023-10-60603,POINT (-87.625473 41.880112)
10,03/05/2023,03/11/2023,60604,1,2023-10-60604,POINT (-87.629029 41.878153)
10,03/05/2023,03/11/2023,60634,1,2023-10-60634,POINT (-87.797373 41.944967)
10,03/05/2023,03/11/2023,60654,1,2023-10-60654,POINT (-87.636354 41.892485)
11,03/12/2023,03/18/2023,60659,6,2023-11-60659,POINT (-87.703266 41.990803)
12,03/19/2023,03/25/2023,60615,4,2023-12-60615,POINT (-87.602725 41.801993)
12,03/19/2023,03/25/2023,60654,1,2023-12-60654,POINT (-87.636354 41.892485)
12,03/19/2023,03/25/2023,60659,9,2023-12-60659,POINT (-87.703266 41.990803)
13,03/26/2023,04/01/2023,60604,1,2023-13-60604,POINT (-87.629029 41.878153)
13,03/26/2023,04/01/2023,60615,5,2023-13-60615,POINT (-87.602725 41.801993)
15,04/09/2023,04/15/2023,60604,1,2023-15-60604,POINT (-87.629029 41.878153)
15,04/09/2023,04/15/2023,60615,7,2023-15-60615,POINT (-87.602725 41.801993)
15,04/09/2023,04/15/2023,60654,1,2023-15-60654,POINT (-87.636354 41.892485)
15,04/09/2023,04/15/2023,60659,2,2023-15-60659,POINT (-87.703266 41.990803)
16,04/16/2023,04/22/2023,60659,4,2023-16-60659,POINT (-87.703266 41.990803)
17,04/23/2023,04/29/2023,60603,1,2023-17-60603,POINT (-87.625473 41.880112)
17,04/23/2023,04/29/2023,60634,1,2023-17-60634,POINT (-87.797373 41.944967)
17,04/23/2023,04/29/2023,60654,1,2023-17-60654,POINT (-87.636354 41.892485)
18,04/30/2023,05/06/2023,60615,3,2023-18-60615,POINT (-87.602725 41.801993)
18,04/30/2023,05/06/2023,60654,1,2023-18-60654,POINT (-87.636354 41.892485)
18,04/30/2023,05/06/2023,60659,3,2023-18-60659,POINT (-87.703266 41.990803)
19,05/07/2023,05/13/2023,60603,1,2023-19-60603,POINT (-87.625473 41.880112)
19,05/07/2023,05/13/2023,60604,1,2023-19-60604,POINT (-87.629029 41.878153)
19,05/07/2023,05/13/2023,60615,1,2023-19-60615,POINT (-87.602725 41.801993)
19,05/07/2023,05/13/2023,60654,1,2023-19-60654,POINT (-87.636354 41.892485)
19,05/07/2023,05/13/2023,60659,1,2023-19-60659,POINT (-87.703266 41.990803)
20,05/14/2023,05/20/2023,60604,1,2023-20-60604,POINT (-87.629029 41.878153)
20,05/14/2023,05/20/2023,60654,1,2023-20-60654,POINT (-87.636354 41.892485)
21,05/21/2023,05/27/2023,60615,4,2023-21-60615,POINT (-87.602725 41.801993)
21,05/21/2023,05/27/2023,60634,1,2023-21-60634,POINT (-87.797373 41.944967)
21,05/21/2023,05/27/2023,60659,5,2023-21-60659,POINT (-87.703266 41.990803)
22,05/28/2023,06/03/2023,60634,8,2023-22-60634,POINT (-87.797373 41.944967)
22,05/28/2023,06/03/2023,60654,1,2023-22-60654,POINT (-87.636354 41.892485)
22,05/28/2023,06/03/2023,60659,4,2023-22-60659,POINT (-87.703266 41.990803)
23,06/04/2023,06/10/2023,60603,1,2023-23-60603,POINT (-87.625473 41.880112)
23,06/04/2023,06/10/2023,60604,1,2023-23-60604,POINT (-87.629029 41.878153)
23,06/04/2023,06/10/2023,60654,10,2023-23-60654,POINT (-87.636354 41.892485)
24,06/11/2023,06/17/2023,60634,1,2023-24-60634,POINT (-87.797373 41.944967)
24,06/11/2023,06/17/2023,60654,4,2023-24-60654,POINT (-87.636354 41.892485)
25,06/18/2023,06/24/2023,60603,1,2023-25-60603,POINT (-87.625473 41.880112)
25,06/18/2023,06/24/2023,60604,1,2023-25-60604,POINT (-87.629029 41.878153)
25,06/18/2023,06/24/2023,60615,1,2023-25-60615,POINT (-87.602725 41.801993)
25,06/18/2023,06/24/2023,60654,1,2023-25-60654,POINT (-87.636354 41.892485)
25,06/18/2023,06/24/2023,60659,1,2023-25-60659,POINT (-87.703266 41.990803)
26,06/25/2023,07/01/2023,60603,1,2023-26-60603,POINT (-87.625473 41.880112)
26,06/25/2023,07/01/2023,60604,1,2023-26-60604,POINT (-87.629029 41.878153)
26,06/25/2023,07/01/2023,60654,7,2023-26-60654,POINT (-87.636354 41.892485)
27,07/02/2023,07/08/2023,60634,1,2023-27-60634,POINT (-87.797373 41.944967)
27,07/02/2023,07/08/2023,60659,3,2023-27-60659,POINT (-87.703266 41.990803)
28,07/09/2023,07/15/2023,60604,10,2023-28-60604,POINT (-87.629029 41.878153)
28,07/09/2023,07/15/2023,60615,1,2023-28-60615,POINT (-87.602725 41.801993)
28,07/09/2023,07/15/2023,60654,1,2023-28-60654,POINT (-87.636354 41.892485)
28,07/09/2023,07/15/2023,60659,1,2023-28-60659,POINT (-87.703266 41.990803)
29,07/16/2023,07/22/2023,60615,1,2023-29-60615,POINT (-87.602725 41.801993)
30,07/23/2023,07/29/2023,60634,1,2023-30-60634,POINT (-87.797373 41.944967)
31,07/30/2023,08/05/2023,60603,1,2023-31-60603,POINT (-87.625473 41.880112)
31,07/30/2023,08/05/2023,60615,1,2023-31-60615,POINT (-87.602725 41.801993)
31,07/30/2023,08/05/2023,60654,1,2023-31-60654,POINT (-87.636354 41.892485)
32,08/06/2023,08/12/2023,60603,1,2023-32-60603,POINT (-87.625473 41.880112)
32,08/06/2023,08/12/2023,60604,10,2023-32-60604,POINT (-87.629029 41.878153)
32,08/06/2023,08/12/2023,60654,6,2023-32-60654,POINT (-87.636354 41.892485)
33,08/13/2023,08/19/2023,60604,1,2023-33-60604,POINT (-87.629029 41.878153)
33,08/13/2023,08/19/2023,60634,6,2023-33-60634,POINT (-87.797373 41.944967)
33,08/13/2023,08/19/2023,60654,1,2023-33-60654,POINT (-87.636354 41.892485)
33,08/13/2023,08/19/2023,60659,6,2023-33-60659,POINT (-87.703266 41.990803)
34,08/20/2023,08/26/2023,60615,6,2023-34-60615,POINT (-87.602725 41.801993)
34,08/20/2023,08/26/2023,60634,1,2023-34-60634,POINT (-87.797373 41.944967)
34,08/20/2023,08/26/2023,60654,1,2023-34-60654,POINT (-87.636354 41.892485)
34,08/20/2023,08/26/2023,60659,4,2023-34-60659,POINT (-87.703266 41.990803)
35,08/27/2023,09/02/2023,60604,1,2023-35-60604,POINT (-87.629029 41.878153)
35,08/27/2023,09/02/2023,60659,10,2023-35-60659,POINT (-87.703266 41.990803)
36,09/03/2023,09/09/2023,60603,1,2023-36-60603,POINT (-87.625473 41.880112)
36,09/03/2023,09/09/2023,60659,6,2023-36-60659,POINT (-87.703266 41.990803)
37,09/10/2023,09/16/2023,60603,1,2023-37-60603,POINT (-87.625473 41.880112)
37,09/10/2023,09/16/2023,60634,1,2023-37-60634,POINT (-87.797373 41.944967)
37,09/10/2023,09/16/2023,60654,1,2023-37-60654,POINT (-87.636354 41.892485)
38,09/17/2023,09/23/2023,60603,1,2023-38-60603,POINT (-87.625473 41.880112)
38,09/17/2023,09/23/2023,60615,8,2023-38-60615,POINT (-87.602725 41.801993)
38,09/17/2023,09/23/2023,60654,1,2023-38-60654,POINT (-87.636354 41.892485)
39,09/24/2023,09/30/2023,60603,1,2023-39-60603,POINT (-87.625473 41.880112)
39,09/24/2023,09/30/2023,60654,4,2023-39-60654,POINT (-87.636354 41.892485)
41,10/08/2023,10/14/2023,60603,1,2023-41-60603,POINT (-87.625473 41.880112)
41,10/08/2023,10/14/2023,60659,7,2023-41-60659,POINT (-87.703266 41.990803)
42,10/15/2023,10/21/2023,60603,10,2023-42-60603,POINT (-87.625473 41.880112)
42,10/15/2023,10/21/2023,60615,3,2023-42-60615,POINT (-87.602725 41.801993)
42,10/15/2023,10/21/2023,60654,1,2023-42-60654,POINT (-87.636354 41.892485)
42,10/15/2023,10/21/2023,60659,6,2023-42-60659,POINT (-87.703266 41.990803)
43,10/22/2023,10/28/2023,60634,7,2023-43-60634,POINT (-87.797373 41.944967)
43,10/22/2023,10/28/2023,60659,4,2023-43-60659,POINT (-87.703266 41.990803)
44,10/29/2023,11/04/2023,60615,7,2023-44-60615,POINT (-87.602725 41.801993)
44,10/29/2023,11/04/2023,60659,2,2023-44-60659,POINT (-87.703266 41.990803)
45,11/05/2023,11/11/2023,60615,6,2023-45-60615,POINT (-87.602725 41.801993)
45,11/05/2023,11/11/2023,60654,1,2023-45-60654,POINT (-87.636354 41.892485)
45,11/05/2023,11/11/2023,60659,4,2023-45-60659,POINT (-87.703266 41.990803)
46,11/12/2023,11/18/2023,60604,1,2023-46-60604,POINT (-87.629029 41.878153)
46,11/12/2023,11/18/2023,60654,1,2023-46-60654,POINT (-87.636354 41.892485)
47,11/19/2023,11/25/2023,60603,1,2023-47-60603,POINT (-87.625473 41.880112)
47,11/19/2023,11/25/2023,60615,10,2023-47-60615,POINT (-87.602725 41.801993)
48,11/26/2023,12/02/2023,60603,1,2023-48-60603,POINT (-87.625473 41.880112)
49,12/03/2023,12/09/2023,60604,10,2023-49-60604,POINT (-87.629029 41.878153)
49,12/03/2023,12/09/2023,60615,4,2023-49-60615,POINT (-87.602725 41.801993)
50,12/10/2023,12/16/2023,60654,1,2023-50-60654,POINT (-87.636354 41.892485)
51,12/17/2023,12/23/2023,60654,1,2023-51-60654,POINT (-87.636354 41.892485)
52,12/24/2023,12/30/2023,60615,10,2023-52-60615,POINT (-87.602725 41.801993)
52,12/24/2023,12/30/2023,60634,9,2023-52-60634,POINT (-87.797373 41.944967)
52,12/24/2023,12/30/2023,60659,6,2023-52-60659,POINT (-87.703266 41.990803)
1,12/31/2023,01/06/2024,60603,1,2024-01-60603,POINT (-87.625473 41.880112)
1,12/31/2023,01/06/2024,60634,4,2024-01-60634,POINT (-87.797373 41.944967)
1,12/31/2023,01/06/2024,60654,5,2024-01-60654,POINT (-87.636354 41.892485)
2,01/07/2024,01/13/2024,60603,10,2024-02-60603,POINT (-87.625473 41.880112)
2,01/07/2024,01/13/2024,60604,10,2024-02-60604,POINT (-87.629029 41.878153)
2,01/07/2024,01/13/2024,60615,8,2024-02-60615,POINT (-87.602725 41.801993)
2,01/07/2024,01/13/2024,60659,10,2024-02-60659,POINT (-87.703266 41.990803)
3,01/14/2024,01/20/2024,60603,1,2024-03-60603,POINT (-87.625473 41.880112)
3,01/14/2024,01/20/2024,60604,10,2024-03-60604,POINT (-87.629029 41.878153)
3,01/14/2024,01/20/2024,60659,7,2024-03-60659,POINT (-87.703266 41.990803)
4,01/21/2024,01/27/2024,60603,1,2024-04-60603,POINT (-87.625473 41.880112)
4,01/21/2024,01/27/2024,60654,3,2024-04-60654,POINT (-87.636354 41.892485)
4,01/21/2024,01/27/2024,60659,2,2024-04-60659,POINT (-87.703266 41.990803)
5,01/28/2024,02/03/2024,60603,1,2024-05-60603,POINT (-87.625473 41.880112)
5,01/28/2024,02/03/2024,60604,10,2024-05-60604,POINT (-87.629029 41.878153)
5,01/28/2024,02/03/2024,60654,1,2024-05-60654,POINT (-87.636354 41.892485)
6,02/04/2024,02/10/2024,60604,10,2024-06-60604,POINT (-87.629029 41.878153)
6,02/04/2024,02/10/2024,60659,10,2024-06-60659,POINT (-87.703266 41.990803)
7,02/11/2024,02/17/2024,60603,1,2024-07-60603,POINT (-87.625473 41.880112)
23,06/02/2024,06/08/2024,60618,1,2024-23-60618,POINT (-87.703343 41.946699)
23,06/02/2024,06/08/2024,60654,1,2024-23-60654,POINT (-87.636354 41.892485)
23,06/02/2024,06/08/2024,60639,1,2024-23-60639,POINT (-87.75531 41.920609)
23,06/02/2024,06/08/2024,60605,1,2024-23-60605,POINT (-87.623449 41.867824)
23,06/02/2024,06/08/2024,60601,1,2024-23-60601,POINT (-87.622844 41.886262)
23,06/02/2024,06/08/2024,60644,1,2024-23-60644,POINT (-87.756863 41.881113)
23,06/02/2024,06/08/2024,60606,1,2024-23-60606,POINT (-87.63676 41.882634)
23,06/02/2024,06/08/2024,60628,1,2024-23-60628,POINT (-87.621537 41.694192)
23,06/02/2024,06/08/2024,60660,3,2024-23-60660,POINT (-87.666362 41.991062)
23,06/02/2024,06/08/2024,60634,3,2024-23-60634,POINT (-87.797373 41.944967)
23,06/02/2024,06/08/2024,60610,1,2024-23-60610,POINT (-87.63581 41.90455)
23,06/02/2024,06/08/2024,60640,2,2024-23-60640,POINT (-87.662232 41.971888)
23,06/02/2024,06/08/2024,60623,3,2024-23-60623,POINT (-87.717446 41.850321)
23,06/02/2024,06/08/2024,60609,2,2024-23-60609,POINT (-87.653382 41.812017)
23,06/02/2024,06/08/2024,60636,3,2024-23-60636,POINT (-87.668597 41.77599)
23,06/02/2024,06/08/2024,60655,1,2024-23-60655,POINT (-87.701434 41.696456)
23,06/02/2024,06/08/2024,60619,3,2024-23-60619,POINT (-87.60569 41.744737)
23,06/02/2024,06/08/2024,60643,1,2024-23-60643,POINT (-87.662381 41.700445)
23,06/02/2024,06/08/2024,60614,1,2024-23-60614,POINT (-87.652064 41.922605)
23,06/02/2024,06/08/2024,60649,3,2024-23-60649,POINT (-87.571522 41.762202)
23,06/02/2024,06/08/2024,60602,1,2024-23-60602,POINT (-87.628309 41.883136)
23,06/02/2024,06/08/2024,60626,2,2024-23-60626,POINT (-87.669834 42.009469)
23,06/02/2024,06/08/2024,60647,3,2024-23-60647,POINT (-87.701101 41.921058)
23,06/02/2024,06/08/2024,60622,1,2024-23-60622,POINT (-87.681818 41.902762)
23,06/02/2024,06/08/2024,60659,6,2024-23-60659,POINT (-87.703266 41.990803)
23,06/02/2024,06/08/2024,60613,1,2024-23-60613,POINT (-87.661343 41.953742)
23,06/02/2024,06/08/2024,60608,1,2024-23-60608,POINT (-87.670366 41.849879)
23,06/02/2024,06/08/2024,60620,2,2024-23-60620,POINT (-87.651656 41.740873)
23,06/02/2024,06/08/2024,60603,1,2024-23-60603,POINT (-87.625473 41.880112)
52,12/26/2021,01/01/2022,60601,1,2021-52-60601,POINT (-87.622844 41.886262)
52,12/26/2021,01/01/2022,60606,10,2021-52-60606,POINT (-87.63676 41.882634)
52,12/26/2021,01/01/2022,60611,1,2021-52-60611,POINT (-87.620291 41.894734)
52,12/26/2021,01/01/2022,60666,1,2021-52-60666,POINT (-87.896371 41.979511)
6,02/04/2024,02/10/2024,60634,4,2024-06-60634,POINT (-87.797373 41.944967)
53,12/27/2020,01/02/2021,60659,4,2021-53-60659,POINT (-87.703266 41.990803)
52,12/26/2021,01/01/2022,60645,10,2021-52-60645,POINT (-87.695049 42.008927)
52,12/26/2021,01/01/2022,60625,10,2021-52-60625,POINT (-87.701816 41.971155)
52,12/26/2021,01/01/2022,60640,9,2021-52-60640,POINT (-87.662232 41.971888)
52,12/26/2021,01/01/2022,60626,10,2021-52-60626,POINT (-87.669834 42.009469)
52,12/26/2021,01/01/2022,60657,1,2021-52-60657,POINT (-87.658216 41.939715)
52,12/26/2021,01/01/2022,60615,10,2021-52-60615,POINT (-87.602725 41.801993)
52,12/26/2021,01/01/2022,60621,8,2021-52-60621,POINT (-87.638812 41.776931)
52,12/26/2021,01/01/2022,60651,10,2021-52-60651,POINT (-87.741017 41.901964)
52,12/26/2021,01/01/2022,60707,1,2021-52-60707,POINT (-87.808283 41.921777)
52,12/26/2021,01/01/2022,60631,1,2021-52-60631,POINT (-87.813371 41.995019)
52,12/26/2021,01/01/2022,60602,1,2021-52-60602,POINT (-87.628309 41.883136)
52,12/26/2021,01/01/2022,60607,1,2021-52-60607,POINT (-87.652727 41.876104)
52,12/26/2021,01/01/2022,60630,10,2021-52-60630,POINT (-87.759611 41.971261)
52,12/26/2021,01/01/2022,60641,6,2021-52-60641,POINT (-87.746791 41.946682)
52,12/26/2021,01/01/2022,60622,2,2021-52-60622,POINT (-87.681818 41.902762)
52,12/26/2021,01/01/2022,60636,10,2021-52-60636,POINT (-87.668597 41.77599)
23,06/04/2023,06/10/2023,60623,7,2023-23-60623,POINT (-87.717446 41.850321)
45,11/07/2021,11/13/2021,60622,1,2021-45-60622,POINT (-87.681818 41.902762)
4,01/24/2021,01/30/2021,60622,1,2021-04-60622,POINT (-87.681818 41.902762)
52,12/26/2021,01/01/2022,60610,10,2021-52-60610,POINT (-87.63581 41.90455)
52,12/26/2021,01/01/2022,60659,10,2021-52-60659,POINT (-87.703266 41.990803)
52,12/26/2021,01/01/2022,60614,1,2021-52-60614,POINT (-87.652064 41.922605)
52,12/26/2021,01/01/2022,60644,10,2021-52-60644,POINT (-87.756863 41.881113)
52,12/26/2021,01/01/2022,60603,1,2021-52-60603,POINT (-87.625473 41.880112)
52,12/26/2021,01/01/2022,60634,5,2021-52-60634,POINT (-87.797373 41.944967)
52,12/26/2021,01/01/2022,60637,10,2021-52-60637,POINT (-87.604053 41.780991)
52,12/26/2021,01/01/2022,60649,10,2021-52-60649,POINT (-87.571522 41.762202)
52,12/26/2021,01/01/2022,60618,7,2021-52-60618,POINT (-87.703343 41.946699)
52,12/26/2021,01/01/2022,60623,10,2021-52-60623,POINT (-87.717446 41.850321)
52,12/26/2021,01/01/2022,60647,1,2021-52-60647,POINT (-87.701101 41.921058)
52,12/26/2021,01/01/2022,60629,10,2021-52-60629,POINT (-87.711565 41.777061)
52,12/26/2021,01/01/2022,60613,8,2021-52-60613,POINT (-87.661343 41.953742)
52,12/26/2021,01/01/2022,60660,3,2021-52-60660,POINT (-87.666362 41.991062)
52,12/26/2021,01/01/2022,60654,3,2021-52-60654,POINT (-87.636354 41.892485)
52,12/26/2021,01/01/2022,60608,9,2021-52-60608,POINT (-87.670366 41.849879)
52,12/26/2021,01/01/2022,60642,2,2021-52-60642,POINT (-87.657821 41.899935)
52,12/26/2021,01/01/2022,60604,10,2021-52-60604,POINT (-87.629029 41.878153)
52,12/26/2021,01/01/2022,60638,9,2021-52-60638,POINT (-87.771902 41.787032)
52,12/26/2021,01/01/2022,60653,10,2021-52-60653,POINT (-87.611244 41.819261)
52,12/26/2021,01/01/2022,60619,10,2021-52-60619,POINT (-87.60569 41.744737)
52,12/26/2021,01/01/2022,60655,2,2021-52-60655,POINT (-87.701434 41.696456)
52,12/26/2021,01/01/2022,60617,8,2021-52-60617,POINT (-87.556897 41.721257)
23,06/02/2024,06/08/2024,60637,1,2024-23-60637,POINT (-87.604053 41.780991)
53,12/27/2020,01/02/2021,60611,1,2021-53-60611,POINT (-87.620291 41.894734)
5,01/26/2020,02/01/2020,60623,10,2020-05-60623,POINT (-87.717446 41.850321)
36,09/03/2023,09/09/2023,60661,9,2023-36-60661,POINT (-87.644283 41.882786)
24,06/12/2022,06/18/2022,60621,1,2022-24-60621,POINT (-87.638812 41.776931)
21,05/23/2021,05/29/2021,60625,1,2021-21-60625,POINT (-87.701816 41.971155)
52,12/26/2021,01/01/2022,60633,10,2021-52-60633,POINT (-87.556037 41.653147)
52,12/26/2021,01/01/2022,60612,7,2021-52-60612,POINT (-87.687011 41.88004)
52,12/26/2021,01/01/2022,60646,4,2021-52-60646,POINT (-87.761826 41.993931)
52,12/26/2021,01/01/2022,60643,10,2021-52-60643,POINT (-87.662381 41.700445)
52,12/26/2021,01/01/2022,60628,10,2021-52-60628,POINT (-87.621537 41.694192)
52,12/26/2021,01/01/2022,60661,1,2021-52-60661,POINT (-87.644283 41.882786)
52,12/26/2021,01/01/2022,60624,6,2021-52-60624,POINT (-87.722735 41.879417)
52,12/26/2021,01/01/2022,60609,10,2021-52-60609,POINT (-87.653382 41.812017)
52,12/26/2021,01/01/2022,60827,1,2021-52-60827,POINT (-87.633087 41.650765)
52,12/26/2021,01/01/2022,60639,7,2021-52-60639,POINT (-87.75531 41.920609)
52,12/26/2021,01/01/2022,60632,10,2021-52-60632,POINT (-87.711251 41.810038)
52,12/26/2021,01/01/2022,60656,6,2021-52-60656,POINT (-87.817934 41.974566)
52,12/26/2021,01/01/2022,60620,10,2021-52-60620,POINT (-87.651656 41.740873)
52,12/26/2021,01/01/2022,60605,10,2021-52-60605,POINT (-87.623449 41.867824)
52,12/26/2021,01/01/2022,60652,10,2021-52-60652,POINT (-87.714238 41.745398)
52,12/26/2021,01/01/2022,60616,10,2021-52-60616,POINT (-87.629531 41.844869)
16,04/14/2024,04/20/2024,60656,3,2024-16-60656,POINT (-87.817934 41.974566)
16,04/14/2024,04/20/2024,60666,1,2024-16-60666,POINT (-87.896371 41.979511)
16,04/14/2024,04/20/2024,60707,3,2024-16-60707,POINT (-87.808283 41.921777)
23,06/02/2024,06/08/2024,60631,1,2024-23-60631,POINT (-87.813371 41.995019)
16,04/14/2024,04/20/2024,60827,8,2024-16-60827,POINT (-87.633087 41.650765)
16,04/14/2024,04/20/2024,60660,2,2024-16-60660,POINT (-87.666362 41.991062)
16,04/14/2024,04/20/2024,60657,1,2024-16-60657,POINT (-87.658216 41.939715)
16,04/14/2024,04/20/2024,60661,1,2024-16-60661,POINT (-87.644283 41.882786)
16,04/14/2024,04/20/2024,60659,9,2024-16-60659,POINT (-87.703266 41.990803)
